,transaction_id,item,quantity,price_per_unit,total_spent,payment_method,location,transaction_date,date_diff,red_flag
8977,TXN_8388056,Salad,1.0,5.0,5.0,Credit Card,Unknown,2023-06-23,-104.0,1
3391,TXN_8388122,Tea,4.0,1.5,6.0,Unknown,In-store,2023-11-01,131.0,0
5845,TXN_8388462,Smoothie,2.0,4.0,8.0,Unknown,Takeaway,2023-08-19,-74.0,1
7749,TXN_8392086,Smoothie,4.0,4.0,16.0,Unknown,Unknown,2023-07-12,-38.0,1
1377,TXN_8396271,Cookie,2.0,1.0,2.0,Unknown,Unknown,2023-09-12,62.0,0
2173,TXN_8397155,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-08-16,-27.0,1
4721,TXN_8397209,Tea,3.0,1.5,4.5,Cash,In-store,2023-10-12,57.0,0
1236,TXN_8398059,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-10-15,3.0,0
5396,TXN_8398809,Tea,2.0,1.5,3.0,Unknown,Takeaway,2023-11-25,41.0,0
1923,TXN_8399341,Tea,5.0,1.5,7.5,Cash,Unknown,2023-03-22,-248.0,1
6053,TXN_8402606,Cookie,3.0,1.0,3.0,Unknown,Takeaway,2023-05-09,48.0,0
4683,TXN_8402941,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-11-26,201.0,0
8743,TXN_8404563,Tea,1.0,1.5,1.5,Cash,In-store,2023-01-22,-308.0,1
4327,TXN_8406851,Juice,2.0,3.0,6.0,Unknown,In-store,2023-09-09,230.0,0
8501,TXN_8407849,Cookie,2.0,1.0,2.0,Unknown,Unknown,2023-05-05,-127.0,1
4964,TXN_8407982,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-09-17,135.0,0
5267,TXN_8408103,Sandwich,5.0,4.0,20.0,Unknown,Takeaway,2023-06-01,-108.0,1
9913,TXN_8408353,Tea,1.0,1.5,1.5,Credit Card,Unknown,2023-12-13,195.0,0
9142,TXN_8409154,Cake,4.0,3.0,12.0,Digital Wallet,Unknown,2023-06-20,-176.0,1
8765,TXN_8410376,Coffee,4.0,2.0,8.0,Digital Wallet,Unknown,2023-07-02,12.0,0
1948,TXN_8410712,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-10-23,113.0,0
8699,TXN_8410979,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-05-02,-174.0,1
3507,TXN_8411549,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-02-15,-76.0,1
7730,TXN_8413251,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-08-18,184.0,0
4015,TXN_8413949,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-10-14,57.0,0
4242,TXN_8417552,Coffee,1.0,2.0,2.0,Unknown,Takeaway,2023-12-09,56.0,0
9569,TXN_8419805,Cake,5.0,3.0,15.0,Unknown,In-store,2023-07-24,-138.0,1
6096,TXN_8419985,Cake,3.0,3.0,9.0,Unknown,Unknown,2023-08-26,33.0,0
3903,TXN_8421481,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-07-27,-30.0,1
4774,TXN_8422494,Salad,4.0,5.0,20.0,Cash,In-store,2023-06-08,-49.0,1
8935,TXN_8423155,Coffee,1.0,2.0,2.0,Unknown,Takeaway,2023-07-03,25.0,0
2690,TXN_8424417,Smoothie,2.0,4.0,8.0,Unknown,Takeaway,2023-10-21,110.0,0
4411,TXN_8424592,Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-11-09,19.0,0
5254,TXN_8425085,Juice,1.0,3.0,3.0,Credit Card,Unknown,2023-12-23,44.0,0
3886,TXN_8425819,Sandwich,1.0,4.0,4.0,Unknown,Unknown,2023-01-09,-348.0,1
2056,TXN_8426712,Cookie,3.0,1.0,3.0,Unknown,In-store,2023-05-22,133.0,0
68,TXN_8427104,Salad,2.0,5.0,10.0,Unknown,In-store,2023-10-27,158.0,0
1856,TXN_8429412,Smoothie,4.0,4.0,16.0,Unknown,Unknown,2023-06-23,-126.0,1
2861,TXN_8430735,Juice,2.0,3.0,6.0,Unknown,Unknown,2023-10-25,124.0,0
6459,TXN_8430882,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-06-17,-130.0,1
6369,TXN_8432045,Cake,3.0,3.0,9.0,Credit Card,Unknown,2023-11-09,145.0,0
7082,TXN_8432624,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-06-24,-138.0,1
8337,TXN_8434259,Tea,2.0,1.5,3.0,Digital Wallet,Unknown,2023-06-24,,0
9427,TXN_8434651,Juice,4.0,3.0,12.0,Digital Wallet,Unknown,2023-01-27,,0
9734,TXN_8435360,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-07-03,157.0,0
9634,TXN_8436045,Cake,5.0,3.0,15.0,Credit Card,Unknown,2023-08-08,36.0,0
7118,TXN_8436360,Juice,2.0,3.0,6.0,Unknown,Unknown,2023-12-16,130.0,0
5249,TXN_8437157,Smoothie,4.0,4.0,16.0,Credit Card,Unknown,2023-02-09,-310.0,1
8047,TXN_8437195,Cake,1.0,3.0,3.0,Cash,Unknown,2023-12-10,304.0,0
1300,TXN_8441057,Cake,4.0,3.0,12.0,Credit Card,Unknown,2023-11-04,-36.0,1
6383,TXN_8443384,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-13,-264.0,1
3079,TXN_8444245,Juice,1.0,3.0,3.0,Cash,Unknown,2023-01-30,-14.0,1
9507,TXN_8445753,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-04-07,67.0,0
4558,TXN_8447640,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-06-12,66.0,0
8323,TXN_8449081,Cookie,2.0,1.0,2.0,Unknown,In-store,2023-02-24,-108.0,1
2013,TXN_8453110,Smoothie,3.0,4.0,12.0,Digital Wallet,Unknown,2023-06-24,120.0,0
6444,TXN_8453282,Cookie,3.0,1.0,3.0,Cash,Unknown,2023-03-08,-108.0,1
1640,TXN_8454044,Coffee,5.0,2.0,10.0,Credit Card,Unknown,2023-05-27,80.0,0
4778,TXN_8455321,Smoothie,3.0,4.0,12.0,Unknown,In-store,2023-01-25,-122.0,1
4012,TXN_8456072,Smoothie,1.0,4.0,4.0,Unknown,In-store,2023-07-11,167.0,0
2368,TXN_8459594,Sandwich,1.0,4.0,4.0,Credit Card,Unknown,2023-11-07,119.0,0
9535,TXN_8460225,Smoothie,5.0,4.0,20.0,Unknown,In-store,2023-02-23,-257.0,1
928,TXN_8460786,Coffee,1.0,2.0,2.0,Cash,Unknown,2023-05-17,83.0,0
5664,TXN_8464222,Cake,4.0,3.0,12.0,Cash,In-store,2023-08-17,92.0,0
1115,TXN_8465274,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-02-01,-197.0,1
1311,TXN_8466519,Cookie,1.0,1.0,1.0,Unknown,Takeaway,2023-08-31,211.0,0
8706,TXN_8467229,Tea,3.0,1.5,4.5,Unknown,Takeaway,2023-02-02,-210.0,1
28,TXN_8467949,Smoothie,5.0,4.0,20.0,Credit Card,Unknown,2023-03-11,37.0,0
4804,TXN_8468071,Cookie,4.0,1.0,4.0,Unknown,Unknown,2023-08-22,164.0,0
6265,TXN_8468509,Sandwich,3.0,4.0,12.0,Credit Card,Unknown,2023-06-13,-70.0,1
8467,TXN_8469087,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-11-06,146.0,0
9180,TXN_8470187,Juice,3.0,3.0,9.0,Unknown,Takeaway,2023-06-28,-131.0,1
69,TXN_8471743,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-04-06,-83.0,1
6688,TXN_8472252,Smoothie,1.0,4.0,4.0,Unknown,Unknown,2023-02-04,-61.0,1
255,TXN_8472308,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-08-19,196.0,0
6052,TXN_8473362,Juice,3.0,3.0,9.0,Digital Wallet,Unknown,2023-11-22,95.0,0
9024,TXN_8476828,Tea,3.0,1.5,4.5,Unknown,Takeaway,2023-10-25,-28.0,1
7374,TXN_8477415,Salad,2.0,5.0,10.0,Credit Card,Unknown,2023-05-01,-177.0,1
6995,TXN_8477945,Cookie,4.0,1.0,4.0,Unknown,In-store,2023-07-19,79.0,0
4954,TXN_8482647,Sandwich,5.0,4.0,20.0,Credit Card,Unknown,2023-01-08,-192.0,1
9531,TXN_8482887,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-10-29,294.0,0
4680,TXN_8487057,Smoothie,5.0,4.0,20.0,Unknown,Takeaway,2023-06-01,-150.0,1
6243,TXN_8487216,Tea,1.0,1.5,1.5,Cash,Unknown,2023-07-01,30.0,0
8082,TXN_8487985,Juice,5.0,3.0,15.0,Unknown,Takeaway,2023-05-09,-53.0,1
8581,TXN_8488163,Sandwich,4.0,4.0,16.0,Unknown,Unknown,2023-01-19,-110.0,1
8606,TXN_8488298,Cake,3.0,3.0,9.0,Cash,Unknown,2023-11-03,288.0,0
4750,TXN_8489120,Cookie,2.0,1.0,2.0,Credit Card,Unknown,2023-11-07,4.0,0
3524,TXN_8490157,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-09-06,-62.0,1
4769,TXN_8491490,Coffee,2.0,2.0,4.0,Unknown,In-store,2023-01-16,-233.0,1
9090,TXN_8492074,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-11-12,300.0,0
3005,TXN_8494538,Cake,4.0,3.0,12.0,Unknown,Unknown,2023-11-08,-4.0,1
5899,TXN_8494571,Cookie,5.0,1.0,5.0,Unknown,Unknown,2023-02-06,-275.0,1
9435,TXN_8494583,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-11-29,296.0,0
143,TXN_8495063,Juice,1.0,3.0,3.0,Cash,Unknown,2023-05-31,-182.0,1
9479,TXN_8495889,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-06-26,26.0,0
6923,TXN_8496788,Juice,4.0,3.0,12.0,Cash,Unknown,2023-06-14,-12.0,1
2229,TXN_8498613,Sandwich,2.0,4.0,8.0,Unknown,Unknown,2023-11-08,147.0,0
3988,TXN_8499005,Coffee,5.0,2.0,10.0,Unknown,Unknown,2023-10-26,-13.0,1
5894,TXN_8499618,Cake,2.0,3.0,6.0,Unknown,Unknown,2023-05-23,-156.0,1
8354,TXN_8500316,Sandwich,4.0,4.0,16.0,Unknown,Unknown,2023-03-10,-74.0,1
66,TXN_8501819,Juice,2.0,3.0,6.0,Cash,Unknown,2023-03-30,20.0,0
9932,TXN_8502079,Tea,2.0,1.5,3.0,Cash,Unknown,2023-04-20,21.0,0
473,TXN_8502094,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-03-21,-30.0,1
6379,TXN_8502946,Smoothie,3.0,4.0,12.0,Unknown,In-store,2023-09-15,178.0,0
878,TXN_8503406,Smoothie,2.0,4.0,8.0,Digital Wallet,Unknown,2023-02-15,-212.0,1
1796,TXN_8504764,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-02-19,4.0,0
8816,TXN_8505782,Cookie,2.0,1.0,2.0,Unknown,In-store,2023-11-24,278.0,0
8677,TXN_8506937,Salad,1.0,5.0,5.0,Unknown,In-store,2023-09-07,-78.0,1
4184,TXN_8510436,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-07-19,-50.0,1
7604,TXN_8510450,Juice,4.0,3.0,12.0,Unknown,Unknown,2023-01-04,-196.0,1
2404,TXN_8510511,Coffee,4.0,2.0,8.0,Unknown,Unknown,2023-10-06,275.0,0
3852,TXN_8511110,Tea,3.0,1.5,4.5,Unknown,Unknown,2023-10-17,11.0,0
5692,TXN_8512136,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-08-26,-52.0,1
8736,TXN_8512204,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-06-01,-86.0,1
1703,TXN_8512466,Juice,5.0,3.0,15.0,Unknown,Unknown,2023-02-10,-111.0,1
963,TXN_8514689,Juice,5.0,3.0,15.0,Unknown,Unknown,2023-04-15,64.0,0
3831,TXN_8515063,Cookie,3.0,1.0,3.0,Unknown,Takeaway,2023-12-06,235.0,0
5262,TXN_8516055,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-04-17,-233.0,1
1420,TXN_8517379,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-09-23,159.0,0
541,TXN_8518516,Sandwich,4.0,4.0,16.0,Unknown,Unknown,2023-08-16,-38.0,1
8091,TXN_8518812,Cookie,3.0,1.0,3.0,Unknown,In-store,2023-06-22,-55.0,1
3747,TXN_8519330,Cookie,4.0,1.0,4.0,Unknown,Unknown,2023-03-18,-96.0,1
4315,TXN_8520687,Salad,5.0,5.0,25.0,Unknown,Takeaway,2023-04-21,34.0,0
6638,TXN_8521037,Sandwich,1.0,4.0,4.0,Unknown,In-store,2023-11-21,214.0,0
5625,TXN_8522571,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-19,-63.0,1
7575,TXN_8526084,Cake,5.0,3.0,15.0,Unknown,Takeaway,2023-03-05,-198.0,1
6178,TXN_8526941,Sandwich,5.0,4.0,20.0,Unknown,Takeaway,2023-03-16,11.0,0
4090,TXN_8528546,Cake,3.0,3.0,9.0,Cash,Unknown,2023-12-09,268.0,0
1227,TXN_8530924,Sandwich,2.0,4.0,8.0,Credit Card,Unknown,2023-08-05,-126.0,1
9504,TXN_8532735,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-07-28,-8.0,1
7519,TXN_8533584,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-03-11,-139.0,1
5230,TXN_8534360,Juice,5.0,3.0,15.0,Unknown,Unknown,2023-02-15,-24.0,1
8578,TXN_8535886,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-05-13,87.0,0
668,TXN_8536115,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-07-11,59.0,0
5761,TXN_8536578,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-11-11,123.0,0
7342,TXN_8538125,Cake,5.0,3.0,15.0,Digital Wallet,Unknown,2023-05-30,-165.0,1
7358,TXN_8538315,Coffee,1.0,2.0,2.0,Digital Wallet,Unknown,2023-07-27,58.0,0
1571,TXN_8540115,Tea,2.0,1.5,3.0,Unknown,Unknown,2023-06-26,-31.0,1
319,TXN_8540499,Cookie,3.0,1.0,3.0,Cash,In-store,2023-01-22,-155.0,1
4023,TXN_8540553,Cake,1.0,3.0,3.0,Unknown,In-store,2023-07-13,172.0,0
7674,TXN_8540794,Cake,4.0,3.0,12.0,Cash,Unknown,2023-04-06,-98.0,1
1634,TXN_8541074,Salad,4.0,5.0,20.0,Unknown,In-store,2023-11-08,216.0,0
4438,TXN_8541473,Coffee,3.0,2.0,6.0,Unknown,Unknown,2023-08-02,-98.0,1
4355,TXN_8542781,Cake,2.0,3.0,6.0,Unknown,Unknown,2023-05-18,-76.0,1
1340,TXN_8543211,Juice,3.0,3.0,9.0,Unknown,Takeaway,2023-11-30,196.0,0
9963,TXN_8545707,Cake,5.0,3.0,15.0,Unknown,Takeaway,2023-02-14,-289.0,1
7781,TXN_8546777,Cake,4.0,3.0,12.0,Unknown,In-store,2023-03-16,30.0,0
4991,TXN_8548232,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-06-21,97.0,0
7545,TXN_8549341,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-06-21,,0
4215,TXN_8549381,Sandwich,5.0,4.0,20.0,Digital Wallet,Unknown,2023-02-06,,0
7277,TXN_8549600,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-11-19,286.0,0
1428,TXN_8550184,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-04-05,-228.0,1
1345,TXN_8551432,Tea,4.0,1.5,6.0,Unknown,Takeaway,2023-01-12,-83.0,1
8083,TXN_8552898,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-11-06,298.0,0
2620,TXN_8553273,Juice,5.0,3.0,15.0,Cash,In-store,2023-01-15,-295.0,1
4692,TXN_8554646,Coffee,2.0,2.0,4.0,Cash,Unknown,2023-01-10,-5.0,1
6991,TXN_8555334,Coffee,1.0,2.0,2.0,Unknown,In-store,2023-06-16,157.0,0
1855,TXN_8556062,Sandwich,5.0,4.0,20.0,Unknown,Unknown,2023-08-07,52.0,0
2914,TXN_8556230,Cookie,5.0,1.0,5.0,Cash,In-store,2023-05-21,-78.0,1
3913,TXN_8557847,Sandwich,4.0,4.0,16.0,Unknown,Takeaway,2023-09-02,104.0,0
2860,TXN_8558404,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-07-15,-49.0,1
351,TXN_8559167,Sandwich,5.0,4.0,20.0,Unknown,Takeaway,2023-12-09,147.0,0
4539,TXN_8560548,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-09-02,-98.0,1
6084,TXN_8562684,Tea,5.0,1.5,7.5,Unknown,Takeaway,2023-06-25,-69.0,1
821,TXN_8563346,Coffee,3.0,2.0,6.0,Credit Card,Unknown,2023-10-24,121.0,0
9967,TXN_8563793,Juice,4.0,3.0,12.0,Unknown,In-store,2023-03-26,-212.0,1
6826,TXN_8565218,Cake,1.0,3.0,3.0,Digital Wallet,Unknown,2023-05-03,38.0,0
9824,TXN_8565799,Smoothie,4.0,4.0,16.0,Credit Card,In-store,2023-04-22,-11.0,1
7603,TXN_8566499,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-12-27,249.0,0
4175,TXN_8566668,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-12,-318.0,1
5034,TXN_8566683,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-08-09,178.0,0
7636,TXN_8567172,Coffee,3.0,2.0,6.0,Unknown,In-store,2023-02-05,-185.0,1
9982,TXN_8567525,Cookie,2.0,1.0,2.0,Unknown,Takeaway,2023-12-30,328.0,0
3292,TXN_8568597,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-04-03,-271.0,1
7240,TXN_8570149,Tea,1.0,1.5,1.5,Credit Card,Unknown,2023-06-03,61.0,0
240,TXN_8570890,Juice,4.0,3.0,12.0,Unknown,Unknown,2023-04-14,-50.0,1
3309,TXN_8571235,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-03-01,-44.0,1
8734,TXN_8571432,Juice,2.0,3.0,6.0,Cash,Unknown,2023-12-07,281.0,0
2974,TXN_8571836,Juice,3.0,3.0,9.0,Cash,Unknown,2023-12-27,20.0,0
6848,TXN_8572783,Salad,3.0,5.0,15.0,Unknown,Unknown,2023-03-29,-273.0,1
3182,TXN_8577850,Tea,3.0,1.5,4.5,Unknown,Unknown,2023-07-10,103.0,0
5054,TXN_8578861,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-05-16,-55.0,1
4164,TXN_8581124,Salad,2.0,5.0,10.0,Credit Card,Unknown,2023-05-08,-8.0,1
8557,TXN_8587529,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-07-09,62.0,0
213,TXN_8587583,Cake,1.0,3.0,3.0,Unknown,Unknown,2023-10-01,84.0,0
7075,TXN_8588174,Salad,3.0,5.0,15.0,Unknown,In-store,2023-02-07,-236.0,1
3606,TXN_8588231,Cake,4.0,3.0,12.0,Unknown,Takeaway,2023-09-02,207.0,0
1495,TXN_8588335,Salad,4.0,5.0,20.0,Credit Card,Unknown,2023-09-04,2.0,0
9758,TXN_8588758,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-09-04,,0
4957,TXN_8589003,Tea,4.0,1.5,6.0,Cash,Unknown,2023-08-25,,0
4108,TXN_8591813,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-10-31,67.0,0
8516,TXN_8592808,Sandwich,1.0,4.0,4.0,Credit Card,Unknown,2023-04-02,-212.0,1
7623,TXN_8593064,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-03-12,-21.0,1
566,TXN_8594004,Cookie,4.0,1.0,4.0,Credit Card,Unknown,2023-02-25,-15.0,1
7895,TXN_8595386,Cookie,4.0,1.0,4.0,Credit Card,Unknown,2023-08-04,160.0,0
4619,TXN_8598575,Sandwich,4.0,4.0,16.0,Digital Wallet,Unknown,2023-11-14,102.0,0
5425,TXN_8600523,Tea,3.0,1.5,4.5,Unknown,Unknown,2023-12-29,45.0,0
284,TXN_8605813,Cookie,1.0,1.0,1.0,Unknown,Unknown,2023-06-30,-182.0,1
1107,TXN_8605958,Sandwich,5.0,4.0,20.0,Cash,Unknown,2023-06-09,-21.0,1
3510,TXN_8606152,Smoothie,5.0,4.0,20.0,Credit Card,Unknown,2023-08-05,57.0,0
4990,TXN_8606912,Salad,5.0,5.0,25.0,Digital Wallet,Unknown,2023-03-10,-148.0,1
7691,TXN_8607376,Coffee,5.0,2.0,10.0,Cash,In-store,2023-06-13,95.0,0
600,TXN_8608765,Salad,4.0,5.0,20.0,Credit Card,Unknown,2023-09-02,81.0,0
2595,TXN_8608811,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-01-05,-240.0,1
9597,TXN_8609510,Juice,5.0,3.0,15.0,Unknown,Takeaway,2023-05-08,123.0,0
5209,TXN_8610501,Sandwich,5.0,4.0,20.0,Cash,Unknown,2023-09-29,144.0,0
396,TXN_8611035,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-28,-124.0,1
2341,TXN_8611913,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-07-16,49.0,0
4129,TXN_8611918,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-06-27,-19.0,1
3392,TXN_8612901,Juice,3.0,3.0,9.0,Digital Wallet,Unknown,2023-03-18,-101.0,1
54,TXN_8614868,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-05,262.0,0
4100,TXN_8615635,Cookie,4.0,1.0,4.0,Unknown,In-store,2023-01-12,-327.0,1
1824,TXN_8616163,Smoothie,2.0,4.0,8.0,Unknown,Takeaway,2023-01-12,,0
3666,TXN_8616276,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-07-22,,0
4643,TXN_8616557,Sandwich,5.0,4.0,20.0,Unknown,In-store,2023-08-28,37.0,0
4310,TXN_8619494,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-08-28,,0
2848,TXN_8619762,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-08-05,,0
3669,TXN_8620426,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-11-28,115.0,0
4599,TXN_8620592,Smoothie,2.0,4.0,8.0,Unknown,In-store,2023-07-14,-137.0,1
3245,TXN_8620934,Cookie,5.0,1.0,5.0,Unknown,In-store,2023-09-10,58.0,0
8022,TXN_8621278,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-02-01,-221.0,1
8469,TXN_8621589,Juice,5.0,3.0,15.0,Digital Wallet,Unknown,2023-11-15,287.0,0
3515,TXN_8622404,Cookie,3.0,1.0,3.0,Unknown,Unknown,2023-09-21,-55.0,1
1028,TXN_8623443,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-09-04,-17.0,1
2018,TXN_8626161,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-11-23,80.0,0
5955,TXN_8626720,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-06-02,-174.0,1
8594,TXN_8627017,Tea,4.0,1.5,6.0,Cash,In-store,2023-01-28,-125.0,1
6198,TXN_8627869,Juice,1.0,3.0,3.0,Unknown,Unknown,2023-10-31,276.0,0
8703,TXN_8628615,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-08-03,-89.0,1
3741,TXN_8628848,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-01-29,-186.0,1
1876,TXN_8631468,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-10-10,254.0,0
1915,TXN_8632098,Salad,2.0,5.0,10.0,Unknown,Unknown,2023-01-06,-277.0,1
3990,TXN_8632653,Juice,2.0,3.0,6.0,Unknown,In-store,2023-12-24,352.0,0
8656,TXN_8633758,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-09-24,-91.0,1
9017,TXN_8635803,Tea,2.0,1.5,3.0,Cash,Unknown,2023-03-17,-191.0,1
7251,TXN_8639879,Salad,2.0,5.0,10.0,Unknown,Takeaway,2023-03-09,-8.0,1
7954,TXN_8639973,Cookie,5.0,1.0,5.0,Unknown,Unknown,2023-07-06,119.0,0
6693,TXN_8639995,Sandwich,3.0,4.0,12.0,Cash,Unknown,2023-04-18,-79.0,1
5884,TXN_8640383,Juice,2.0,3.0,6.0,Unknown,Unknown,2023-10-08,173.0,0
3567,TXN_8640655,Coffee,3.0,2.0,6.0,Unknown,Unknown,2023-12-27,80.0,0
7831,TXN_8640673,Juice,2.0,3.0,6.0,Cash,In-store,2023-09-11,-107.0,1
9393,TXN_8643596,Coffee,5.0,2.0,10.0,Credit Card,Unknown,2023-03-29,-166.0,1
8899,TXN_8644119,Sandwich,5.0,4.0,20.0,Unknown,Unknown,2023-10-01,186.0,0
9624,TXN_8644398,Sandwich,4.0,4.0,16.0,Unknown,Takeaway,2023-02-08,-235.0,1
1263,TXN_8645889,Salad,4.0,5.0,20.0,Cash,Unknown,2023-02-08,,0
6276,TXN_8647048,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-11-03,,0
833,TXN_8647575,Tea,2.0,1.5,3.0,Cash,Unknown,2023-02-08,-268.0,1
9470,TXN_8649416,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-09-21,225.0,0
3896,TXN_8650185,Smoothie,5.0,4.0,20.0,Cash,Unknown,2023-06-13,-100.0,1
8292,TXN_8652021,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-09-23,102.0,0
7664,TXN_8652632,Tea,1.0,1.5,1.5,Digital Wallet,Unknown,2023-01-12,-254.0,1
9103,TXN_8654093,Coffee,3.0,2.0,6.0,Digital Wallet,Unknown,2023-11-29,321.0,0
5515,TXN_8655424,Cookie,2.0,1.0,2.0,Unknown,In-store,2023-11-26,-3.0,1
7562,TXN_8657361,Coffee,4.0,2.0,8.0,Unknown,Takeaway,2023-01-24,-306.0,1
2551,TXN_8658970,Salad,3.0,5.0,15.0,Credit Card,Unknown,2023-09-03,222.0,0
7628,TXN_8659330,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-08-20,-14.0,1
6635,TXN_8659575,Tea,2.0,1.5,3.0,Digital Wallet,Unknown,2023-12-17,119.0,0
6631,TXN_8659963,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-01-21,-330.0,1
8645,TXN_8661276,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-01-07,-14.0,1
684,TXN_8661288,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-01-27,20.0,0
7641,TXN_8664295,Smoothie,2.0,4.0,8.0,Credit Card,Unknown,2023-02-23,27.0,0
636,TXN_8664315,Salad,2.0,5.0,10.0,Cash,Unknown,2023-08-14,172.0,0
4562,TXN_8664335,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-06-12,-63.0,1
1516,TXN_8666003,Smoothie,4.0,4.0,16.0,Unknown,Takeaway,2023-06-09,-3.0,1
4866,TXN_8668590,Cookie,4.0,1.0,4.0,Digital Wallet,Unknown,2023-04-18,-52.0,1
2824,TXN_8668840,Cake,5.0,3.0,15.0,Digital Wallet,Unknown,2023-10-03,168.0,0
1838,TXN_8668901,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-06-30,-95.0,1
2281,TXN_8669012,Tea,3.0,1.5,4.5,Digital Wallet,Unknown,2023-07-26,26.0,0
269,TXN_8669422,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-10-15,81.0,0
9196,TXN_8672939,Smoothie,1.0,4.0,4.0,Unknown,Unknown,2023-11-02,18.0,0
